id,name,full_name,owner_login,description,url,language,topics,stargazers_count,watchers_count,forks_count,open_issues_count,created_at,updated_at
187375985,zerg-infestation-strategy,joelibaceta/zerg-infestation-strategy,joelibaceta,Playing StarCraft with Python,https://github.com/joelibaceta/zerg-infestation-strategy,Python,"bot,python3,sc2api,starcraft2,zerg",15,15,3,0,2019-05-18T15:44:23Z,2021-10-22T02:12:39Z
371845644,zoo-demo,joelibaceta/zoo-demo,joelibaceta,,https://github.com/joelibaceta/zoo-demo,Python,,0,0,0,0,2021-05-29T00:17:39Z,2021-05-29T01:21:02Z
630093934,008_ProyectoFormularioMDI,CodigoEstudiante/008_ProyectoFormularioMDI,CodigoEstudiante,,https://github.com/CodigoEstudiante/008_ProyectoFormularioMDI,C#,,0,0,1,0,2023-04-19T16:49:33Z,2023-04-19T16:50:38Z
630071689,010_SistemaVentaWebASP.Net,CodigoEstudiante/010_SistemaVentaWebASP.Net,CodigoEstudiante,,https://github.com/CodigoEstudiante/010_SistemaVentaWebASP.Net,JavaScript,,2,2,3,0,2023-04-19T15:53:56Z,2023-11-16T20:06:10Z
630089644,011_ProyectoEnviarCorreo,CodigoEstudiante/011_ProyectoEnviarCorreo,CodigoEstudiante,,https://github.com/CodigoEstudiante/011_ProyectoEnviarCorreo,C#,,1,1,1,0,2023-04-19T16:38:44Z,2025-04-20T22:01:17Z
630067025,012_ProyectoEnviarCorreoCSharpV2,CodigoEstudiante/012_ProyectoEnviarCorreoCSharpV2,CodigoEstudiante,,https://github.com/CodigoEstudiante/012_ProyectoEnviarCorreoCSharpV2,C#,,1,1,1,0,2023-04-19T15:42:43Z,2025-04-20T22:01:20Z
630062342,014_SistemaColegioCSharp,CodigoEstudiante/014_SistemaColegioCSharp,CodigoEstudiante,,https://github.com/CodigoEstudiante/014_SistemaColegioCSharp,C#,,3,3,3,0,2023-04-19T15:31:15Z,2025-01-25T13:12:40Z
630052665,015_ProyectoCargaExcelWeb,CodigoEstudiante/015_ProyectoCargaExcelWeb,CodigoEstudiante,,https://github.com/CodigoEstudiante/015_ProyectoCargaExcelWeb,C#,,0,0,1,0,2023-04-19T15:08:21Z,2023-04-19T15:10:30Z
630065461,016_TutorialConectarSQLServer,CodigoEstudiante/016_TutorialConectarSQLServer,CodigoEstudiante,,https://github.com/CodigoEstudiante/016_TutorialConectarSQLServer,C#,,0,0,2,0,2023-04-19T15:38:51Z,2023-04-19T15:39:41Z
630047639,018_SistemaGestionEscolarASPMVC,CodigoEstudiante/018_SistemaGestionEscolarASPMVC,CodigoEstudiante,,https://github.com/CodigoEstudiante/018_SistemaGestionEscolarASPMVC,JavaScript,,6,6,7,0,2023-04-19T14:56:59Z,2025-09-04T17:19:49Z
630039873,019_ProyectoRolPermisoEscritorio,CodigoEstudiante/019_ProyectoRolPermisoEscritorio,CodigoEstudiante,,https://github.com/CodigoEstudiante/019_ProyectoRolPermisoEscritorio,C#,,1,1,1,0,2023-04-19T14:39:27Z,2023-10-17T05:33:08Z
630050185,020_ProyectoDatatableCrudMVC,CodigoEstudiante/020_ProyectoDatatableCrudMVC,CodigoEstudiante,,https://github.com/CodigoEstudiante/020_ProyectoDatatableCrudMVC,JavaScript,,2,2,0,0,2023-04-19T15:02:42Z,2024-04-09T16:37:57Z
630044172,021_SistemaVotacionWebMVC,CodigoEstudiante/021_SistemaVotacionWebMVC,CodigoEstudiante,,https://github.com/CodigoEstudiante/021_SistemaVotacionWebMVC,JavaScript,,4,4,3,0,2023-04-19T14:49:10Z,2025-12-11T18:31:09Z
629807406,022_SistemaVentaAspMVC,CodigoEstudiante/022_SistemaVentaAspMVC,CodigoEstudiante,,https://github.com/CodigoEstudiante/022_SistemaVentaAspMVC,JavaScript,,12,12,12,0,2023-04-19T04:17:55Z,2026-01-02T15:37:10Z
629805783,024_ProyectoPaginacionASPNET,CodigoEstudiante/024_ProyectoPaginacionASPNET,CodigoEstudiante,,https://github.com/CodigoEstudiante/024_ProyectoPaginacionASPNET,C#,,1,1,0,0,2023-04-19T04:10:34Z,2023-05-02T01:13:04Z
629803957,026_SistemaCarritoCompras,CodigoEstudiante/026_SistemaCarritoCompras,CodigoEstudiante,,https://github.com/CodigoEstudiante/026_SistemaCarritoCompras,JavaScript,,3,3,7,0,2023-04-19T04:03:30Z,2025-07-02T02:22:25Z
629802558,027_SistemaBibliotecaASPMVC,CodigoEstudiante/027_SistemaBibliotecaASPMVC,CodigoEstudiante,,https://github.com/CodigoEstudiante/027_SistemaBibliotecaASPMVC,JavaScript,,5,5,3,0,2023-04-19T03:57:33Z,2024-09-17T04:59:15Z
629799569,028_SistemaHotelEnMVC,CodigoEstudiante/028_SistemaHotelEnMVC,CodigoEstudiante,,https://github.com/CodigoEstudiante/028_SistemaHotelEnMVC,JavaScript,,15,15,6,0,2023-04-19T03:45:26Z,2025-11-04T01:09:13Z
779086832,029_CrearDescargarExcel_ASPNETMVC,CodigoEstudiante/029_CrearDescargarExcel_ASPNETMVC,CodigoEstudiante,,https://github.com/CodigoEstudiante/029_CrearDescargarExcel_ASPNETMVC,JavaScript,,3,3,0,0,2024-03-29T02:26:34Z,2025-05-02T22:20:21Z
629306806,031_ProyectoPdfSharp,CodigoEstudiante/031_ProyectoPdfSharp,CodigoEstudiante,,https://github.com/CodigoEstudiante/031_ProyectoPdfSharp,C#,,10,10,6,0,2023-04-18T03:44:44Z,2025-04-20T21:44:50Z
629292360,033_PortableSistemaIngresoEgreso,CodigoEstudiante/033_PortableSistemaIngresoEgreso,CodigoEstudiante,,https://github.com/CodigoEstudiante/033_PortableSistemaIngresoEgreso,,,0,0,1,0,2023-04-18T02:48:47Z,2023-04-18T02:48:47Z
629290784,033_ProyectoIngresosEgresos,CodigoEstudiante/033_ProyectoIngresosEgresos,CodigoEstudiante,,https://github.com/CodigoEstudiante/033_ProyectoIngresosEgresos,C#,,0,0,1,0,2023-04-18T02:43:14Z,2023-04-18T02:43:25Z
628425629,034_CursoSistemaVentaEscritorio,CodigoEstudiante/034_CursoSistemaVentaEscritorio,CodigoEstudiante,,https://github.com/CodigoEstudiante/034_CursoSistemaVentaEscritorio,C#,,33,33,14,0,2023-04-15T22:51:11Z,2026-03-14T17:52:28Z
628787423,035_PortableSistemaAlquiler,CodigoEstudiante/035_PortableSistemaAlquiler,CodigoEstudiante,,https://github.com/CodigoEstudiante/035_PortableSistemaAlquiler,,,0,0,1,0,2023-04-17T01:29:33Z,2023-04-17T01:29:33Z
628786436,035_ProyectoSistemaAlquiler,CodigoEstudiante/035_ProyectoSistemaAlquiler,CodigoEstudiante,,https://github.com/CodigoEstudiante/035_ProyectoSistemaAlquiler,C#,,0,0,1,0,2023-04-17T01:25:20Z,2023-04-17T01:25:29Z
628780007,036_PortableSistemaPrestamo,CodigoEstudiante/036_PortableSistemaPrestamo,CodigoEstudiante,,https://github.com/CodigoEstudiante/036_PortableSistemaPrestamo,,,2,2,0,1,2023-04-17T00:55:52Z,2023-05-31T17:35:18Z
628777181,036_ProyectoSistemaPrestamo,CodigoEstudiante/036_ProyectoSistemaPrestamo,CodigoEstudiante,,https://github.com/CodigoEstudiante/036_ProyectoSistemaPrestamo,C#,,0,0,1,0,2023-04-17T00:43:09Z,2023-05-31T17:36:14Z
628762423,037_PortableSistemaInventario,CodigoEstudiante/037_PortableSistemaInventario,CodigoEstudiante,,https://github.com/CodigoEstudiante/037_PortableSistemaInventario,,,1,1,1,0,2023-04-16T23:27:05Z,2023-08-13T21:05:53Z
628762314,037_ProyectoSistemaInventario,CodigoEstudiante/037_ProyectoSistemaInventario,CodigoEstudiante,,https://github.com/CodigoEstudiante/037_ProyectoSistemaInventario,C#,,3,3,1,0,2023-04-16T23:26:23Z,2023-06-17T16:36:41Z
628759958,038_PortableGeneradorCodigoBarra,CodigoEstudiante/038_PortableGeneradorCodigoBarra,CodigoEstudiante,,https://github.com/CodigoEstudiante/038_PortableGeneradorCodigoBarra,,,2,2,0,0,2023-04-16T23:13:11Z,2026-01-29T00:58:24Z
628760884,038_ProyectoGeneradorCodigoBarra,CodigoEstudiante/038_ProyectoGeneradorCodigoBarra,CodigoEstudiante,,https://github.com/CodigoEstudiante/038_ProyectoGeneradorCodigoBarra,C#,,4,4,2,0,2023-04-16T23:18:20Z,2026-01-29T00:51:44Z
628758112,039_PortablePuntoVenta,CodigoEstudiante/039_PortablePuntoVenta,CodigoEstudiante,,https://github.com/CodigoEstudiante/039_PortablePuntoVenta,,,0,0,1,0,2023-04-16T23:03:08Z,2023-04-16T23:03:08Z
628757193,039_ProyectoPuntoVenta,CodigoEstudiante/039_ProyectoPuntoVenta,CodigoEstudiante,,https://github.com/CodigoEstudiante/039_ProyectoPuntoVenta,C#,,2,2,1,0,2023-04-16T22:57:53Z,2024-01-09T21:51:54Z
628423847,042_ProyectoAutenticacionMVC5,CodigoEstudiante/042_ProyectoAutenticacionMVC5,CodigoEstudiante,,https://github.com/CodigoEstudiante/042_ProyectoAutenticacionMVC5,JavaScript,,2,2,2,0,2023-04-15T22:40:54Z,2025-01-22T23:18:28Z
628415815,043_SistemaVentaMinitienda,CodigoEstudiante/043_SistemaVentaMinitienda,CodigoEstudiante,,https://github.com/CodigoEstudiante/043_SistemaVentaMinitienda,,,0,0,0,0,2023-04-15T21:55:13Z,2023-04-15T21:55:13Z
628414988,044_ProyectoCodigoBarra,CodigoEstudiante/044_ProyectoCodigoBarra,CodigoEstudiante,,https://github.com/CodigoEstudiante/044_ProyectoCodigoBarra,C#,,3,3,1,0,2023-04-15T21:50:54Z,2025-05-01T04:26:00Z
628414546,045_ProyectoChartJSMVC5,CodigoEstudiante/045_ProyectoChartJSMVC5,CodigoEstudiante,,https://github.com/CodigoEstudiante/045_ProyectoChartJSMVC5,JavaScript,,0,0,0,0,2023-04-15T21:48:29Z,2023-04-15T21:48:37Z
627240289,048_ProyectoCrudMVC5,CodigoEstudiante/048_ProyectoCrudMVC5,CodigoEstudiante,,https://github.com/CodigoEstudiante/048_ProyectoCrudMVC5,JavaScript,,2,2,2,0,2023-04-13T04:10:27Z,2025-05-15T00:32:56Z
627238279,049_ProyectoGuardarArchivoMVC5,CodigoEstudiante/049_ProyectoGuardarArchivoMVC5,CodigoEstudiante,,https://github.com/CodigoEstudiante/049_ProyectoGuardarArchivoMVC5,JavaScript,,0,0,0,0,2023-04-13T04:02:23Z,2023-04-13T04:02:34Z
627233740,050_ProyectoLoginRegistroMVC5,CodigoEstudiante/050_ProyectoLoginRegistroMVC5,CodigoEstudiante,,https://github.com/CodigoEstudiante/050_ProyectoLoginRegistroMVC5,JavaScript,,3,3,12,0,2023-04-13T03:44:22Z,2025-08-28T17:59:44Z
627231782,052_ProyectoCrudFirebaseDBMVC5,CodigoEstudiante/052_ProyectoCrudFirebaseDBMVC5,CodigoEstudiante,,https://github.com/CodigoEstudiante/052_ProyectoCrudFirebaseDBMVC5,JavaScript,,0,0,0,0,2023-04-13T03:36:47Z,2023-04-13T03:36:56Z
627230462,053_ProyectoCrudNet6,CodigoEstudiante/053_ProyectoCrudNet6,CodigoEstudiante,,https://github.com/CodigoEstudiante/053_ProyectoCrudNet6,C#,,3,3,3,0,2023-04-13T03:32:09Z,2025-05-15T00:32:09Z
627228860,054_ProyectoStorageFirebaseNet6,CodigoEstudiante/054_ProyectoStorageFirebaseNet6,CodigoEstudiante,,https://github.com/CodigoEstudiante/054_ProyectoStorageFirebaseNet6,HTML,,1,1,0,0,2023-04-13T03:25:56Z,2024-01-05T10:12:30Z
627227435,055_SistemaVentaNet6,CodigoEstudiante/055_SistemaVentaNet6,CodigoEstudiante,,https://github.com/CodigoEstudiante/055_SistemaVentaNet6,CSS,,7,7,3,0,2023-04-13T03:20:14Z,2025-11-25T04:37:34Z
627225812,056_ProyectoRolesNet6,CodigoEstudiante/056_ProyectoRolesNet6,CodigoEstudiante,,https://github.com/CodigoEstudiante/056_ProyectoRolesNet6,HTML,,3,3,4,0,2023-04-13T03:14:12Z,2025-01-08T00:03:39Z
627224328,057_ProyectoAutocompleteNet6,CodigoEstudiante/057_ProyectoAutocompleteNet6,CodigoEstudiante,,https://github.com/CodigoEstudiante/057_ProyectoAutocompleteNet6,HTML,,0,0,0,0,2023-04-13T03:08:16Z,2023-04-13T03:08:29Z
627071704,058_ProyectoMaestroDetalleNet6,CodigoEstudiante/058_ProyectoMaestroDetalleNet6,CodigoEstudiante,,https://github.com/CodigoEstudiante/058_ProyectoMaestroDetalleNet6,HTML,,2,2,1,0,2023-04-12T18:15:21Z,2024-01-13T05:42:13Z
627069268,059_ProyectoDataTableNet6,CodigoEstudiante/059_ProyectoDataTableNet6,CodigoEstudiante,,https://github.com/CodigoEstudiante/059_ProyectoDataTableNet6,HTML,,1,1,1,0,2023-04-12T18:09:14Z,2025-03-05T03:39:44Z
627038538,060_ProyectoCrearApiWebNet6,CodigoEstudiante/060_ProyectoCrearApiWebNet6,CodigoEstudiante,,https://github.com/CodigoEstudiante/060_ProyectoCrearApiWebNet6,C#,,2,2,0,0,2023-04-12T16:53:15Z,2024-10-23T12:34:11Z
627036224,061_ProyectoSubirFilesWebApiNet6,CodigoEstudiante/061_ProyectoSubirFilesWebApiNet6,CodigoEstudiante,,https://github.com/CodigoEstudiante/061_ProyectoSubirFilesWebApiNet6,C#,,1,1,5,0,2023-04-12T16:47:38Z,2024-01-13T05:35:30Z
627032432,062_ProyectoJWTNet6,CodigoEstudiante/062_ProyectoJWTNet6,CodigoEstudiante,Autenticación y Autorización  API REST con JWT | ASP.NET CORE 6 ,https://github.com/CodigoEstudiante/062_ProyectoJWTNet6,C#,,6,6,4,0,2023-04-12T16:38:15Z,2025-11-11T17:47:18Z
627029256,063_ProyectoExportarExcelNet6,CodigoEstudiante/063_ProyectoExportarExcelNet6,CodigoEstudiante,,https://github.com/CodigoEstudiante/063_ProyectoExportarExcelNet6,HTML,,1,1,0,0,2023-04-12T16:30:53Z,2024-01-13T05:38:34Z
627027757,064_ProyectoConsumirWebApiNet6,CodigoEstudiante/064_ProyectoConsumirWebApiNet6,CodigoEstudiante,consumir una web api atravez de net 6,https://github.com/CodigoEstudiante/064_ProyectoConsumirWebApiNet6,C#,,5,5,1,0,2023-04-12T16:27:32Z,2025-05-15T00:32:21Z
627021495,065_ProyectoDesplegableCascadaNet6,CodigoEstudiante/065_ProyectoDesplegableCascadaNet6,CodigoEstudiante,,https://github.com/CodigoEstudiante/065_ProyectoDesplegableCascadaNet6,HTML,,0,0,1,0,2023-04-12T16:12:10Z,2023-04-12T16:12:20Z
627020208,066_ProyectoEFCrudNet6,CodigoEstudiante/066_ProyectoEFCrudNet6,CodigoEstudiante,,https://github.com/CodigoEstudiante/066_ProyectoEFCrudNet6,HTML,,3,3,0,0,2023-04-12T16:09:09Z,2024-04-29T18:19:21Z
627018496,067_ProyectoEFMaestroDetalleNet6,CodigoEstudiante/067_ProyectoEFMaestroDetalleNet6,CodigoEstudiante,,https://github.com/CodigoEstudiante/067_ProyectoEFMaestroDetalleNet6,HTML,,1,1,0,0,2023-04-12T16:05:16Z,2023-05-16T14:35:34Z
627016223,068_ProyectoWebApiNet6,CodigoEstudiante/068_ProyectoWebApiNet6,CodigoEstudiante,Crear una web api y subir a hosting,https://github.com/CodigoEstudiante/068_ProyectoWebApiNet6,C#,,2,2,1,0,2023-04-12T16:00:14Z,2025-07-01T17:42:31Z
626724060,069_ProyectoServerSideDatatableNet6,CodigoEstudiante/069_ProyectoServerSideDatatableNet6,CodigoEstudiante,,https://github.com/CodigoEstudiante/069_ProyectoServerSideDatatableNet6,C#,,0,0,1,0,2023-04-12T03:18:04Z,2023-04-12T03:18:15Z
626721623,071_ProyectoAppReacJSNetCore,CodigoEstudiante/071_ProyectoAppReacJSNetCore,CodigoEstudiante,,https://github.com/CodigoEstudiante/071_ProyectoAppReacJSNetCore,C#,,0,0,0,1,2023-04-12T03:08:43Z,2023-04-12T03:08:53Z
626718793,073_ProyectoCrudReactjsCore,CodigoEstudiante/073_ProyectoCrudReactjsCore,CodigoEstudiante,,https://github.com/CodigoEstudiante/073_ProyectoCrudReactjsCore,JavaScript,,3,3,0,0,2023-04-12T02:59:14Z,2025-04-27T19:19:55Z
626716951,074_ProyectoMenuDinamicoNetCoreMVC,CodigoEstudiante/074_ProyectoMenuDinamicoNetCoreMVC,CodigoEstudiante,,https://github.com/CodigoEstudiante/074_ProyectoMenuDinamicoNetCoreMVC,HTML,,1,1,0,0,2023-04-12T02:52:29Z,2025-02-07T21:58:34Z
626714922,075_SistemaVentaReactJSNet,CodigoEstudiante/075_SistemaVentaReactJSNet,CodigoEstudiante,,https://github.com/CodigoEstudiante/075_SistemaVentaReactJSNet,CSS,,10,10,7,0,2023-04-12T02:45:33Z,2025-11-06T04:56:33Z
626711092,076_ProyectoPDFNetCore,CodigoEstudiante/076_ProyectoPDFNetCore,CodigoEstudiante,,https://github.com/CodigoEstudiante/076_ProyectoPDFNetCore,HTML,,4,4,1,0,2023-04-12T02:31:46Z,2025-04-20T21:57:44Z
626710079,077_ProyectoCharJSNetCore,CodigoEstudiante/077_ProyectoCharJSNetCore,CodigoEstudiante,,https://github.com/CodigoEstudiante/077_ProyectoCharJSNetCore,C#,,1,1,2,0,2023-04-12T02:28:07Z,2026-01-10T16:14:00Z
626709152,078_ProyectoCargaExcelNetCoreMVC,CodigoEstudiante/078_ProyectoCargaExcelNetCoreMVC,CodigoEstudiante,,https://github.com/CodigoEstudiante/078_ProyectoCargaExcelNetCoreMVC,C#,,3,3,2,0,2023-04-12T02:24:38Z,2025-03-27T21:50:43Z
626704996,079_ProyectoNCapasCore,CodigoEstudiante/079_ProyectoNCapasCore,CodigoEstudiante,,https://github.com/CodigoEstudiante/079_ProyectoNCapasCore,HTML,,1,1,0,0,2023-04-12T02:09:49Z,2024-04-15T02:48:01Z
626701506,080_ProyectoPDFNet6MVC,CodigoEstudiante/080_ProyectoPDFNet6MVC,CodigoEstudiante,"Crear, visualizar y descargar un pdf desde Net 6 MVC",https://github.com/CodigoEstudiante/080_ProyectoPDFNet6MVC,HTML,,1,1,0,0,2023-04-12T01:57:16Z,2025-04-20T21:57:23Z
626679184,081_ProyectoMVCNet6AdoNet,CodigoEstudiante/081_ProyectoMVCNet6AdoNet,CodigoEstudiante,,https://github.com/CodigoEstudiante/081_ProyectoMVCNet6AdoNet,HTML,,1,1,0,0,2023-04-12T00:32:07Z,2025-08-20T20:33:34Z
626674071,082_AvanceSistemaVenta,CodigoEstudiante/082_AvanceSistemaVenta,CodigoEstudiante,,https://github.com/CodigoEstudiante/082_AvanceSistemaVenta,C#,,3,3,0,0,2023-04-12T00:11:13Z,2025-04-30T02:11:59Z
626227103,083_ProyectoChartJSReactJSNetCore,CodigoEstudiante/083_ProyectoChartJSReactJSNetCore,CodigoEstudiante,,https://github.com/CodigoEstudiante/083_ProyectoChartJSReactJSNetCore,JavaScript,,0,0,0,0,2023-04-11T03:39:39Z,2023-04-11T03:39:51Z
626219098,085_SistemaVentaAngularNet,CodigoEstudiante/085_SistemaVentaAngularNet,CodigoEstudiante,,https://github.com/CodigoEstudiante/085_SistemaVentaAngularNet,C#,,11,11,3,0,2023-04-11T03:11:11Z,2025-10-15T22:37:57Z
626147223,088_ProyectoLoginRegsitroNet7,CodigoEstudiante/088_ProyectoLoginRegsitroNet7,CodigoEstudiante,Login y registro de usuarios en Net7,https://github.com/CodigoEstudiante/088_ProyectoLoginRegsitroNet7,C#,,4,4,2,0,2023-04-10T22:33:25Z,2024-07-01T12:48:10Z
626144848,089_ProyectoCrudNet7,CodigoEstudiante/089_ProyectoCrudNet7,CodigoEstudiante,crud dentro de la tecnogia asp.net core 7,https://github.com/CodigoEstudiante/089_ProyectoCrudNet7,C#,,5,5,0,0,2023-04-10T22:24:07Z,2025-12-18T07:37:13Z
626141676,090_ProyectoJWTRefreshNet7,CodigoEstudiante/090_ProyectoJWTRefreshNet7,CodigoEstudiante,,https://github.com/CodigoEstudiante/090_ProyectoJWTRefreshNet7,C#,,3,3,3,0,2023-04-10T22:11:48Z,2024-04-11T22:24:43Z
779786857,091_CURSOVENTASANGULAR_SCRIPTS,CodigoEstudiante/091_CURSOVENTASANGULAR_SCRIPTS,CodigoEstudiante,,https://github.com/CodigoEstudiante/091_CURSOVENTASANGULAR_SCRIPTS,,,6,6,0,0,2024-03-30T19:37:16Z,2026-03-03T17:49:04Z
779784134,092_ProyectoAppAngular,CodigoEstudiante/092_ProyectoAppAngular,CodigoEstudiante,,https://github.com/CodigoEstudiante/092_ProyectoAppAngular,C#,,1,1,0,0,2024-03-30T19:25:26Z,2024-08-19T20:45:16Z
626077263,093_ProyectoMultilenguajeNet7,CodigoEstudiante/093_ProyectoMultilenguajeNet7,CodigoEstudiante,agregar la funcionalidad de multilenguaje,https://github.com/CodigoEstudiante/093_ProyectoMultilenguajeNet7,HTML,,0,0,1,0,2023-04-10T18:46:07Z,2023-04-10T22:33:54Z
626075118,094_ProyectoCrudBlazor,CodigoEstudiante/094_ProyectoCrudBlazor,CodigoEstudiante,Operaciones crud con Blazor,https://github.com/CodigoEstudiante/094_ProyectoCrudBlazor,C#,,6,6,2,0,2023-04-10T18:39:49Z,2024-10-30T20:02:01Z
626073384,095_ProyectoExportarPDFNet7,CodigoEstudiante/095_ProyectoExportarPDFNet7,CodigoEstudiante,Exportar archivos PDF desde Asp.Net 7,https://github.com/CodigoEstudiante/095_ProyectoExportarPDFNet7,C#,,5,5,1,0,2023-04-10T18:35:08Z,2025-04-20T21:57:24Z
626071387,096_ProyectoMaestroDetalleBlazor,CodigoEstudiante/096_ProyectoMaestroDetalleBlazor,CodigoEstudiante,,https://github.com/CodigoEstudiante/096_ProyectoMaestroDetalleBlazor,C#,,2,2,1,0,2023-04-10T18:29:54Z,2024-01-07T18:57:47Z
626068088,097_ProyectoNet7EnviarCorreo,CodigoEstudiante/097_ProyectoNet7EnviarCorreo,CodigoEstudiante,Enviar correo con Gmail desde .Net 7,https://github.com/CodigoEstudiante/097_ProyectoNet7EnviarCorreo,C#,,3,3,1,0,2023-04-10T18:20:41Z,2025-04-20T22:01:48Z
626047576,098_SistemaVentaBlazor,CodigoEstudiante/098_SistemaVentaBlazor,CodigoEstudiante,Sistema de ventas desarrollado con BLAZOR y ASP.NET 7,https://github.com/CodigoEstudiante/098_SistemaVentaBlazor,C#,,30,30,9,1,2023-04-10T17:27:50Z,2026-01-26T15:36:36Z
626065726,099_ProyectoBlazorExcel,CodigoEstudiante/099_ProyectoBlazorExcel,CodigoEstudiante,Exportar archivo excel desde Blazor WASS,https://github.com/CodigoEstudiante/099_ProyectoBlazorExcel,HTML,,2,2,1,0,2023-04-10T18:14:05Z,2024-05-03T16:49:23Z
634287235,100_SistemaBibliotecaBlazorNet7,CodigoEstudiante/100_SistemaBibliotecaBlazorNet7,CodigoEstudiante,,https://github.com/CodigoEstudiante/100_SistemaBibliotecaBlazorNet7,C#,,7,7,3,0,2023-04-29T16:35:55Z,2024-01-07T19:53:45Z
634964514,101_ProyectoLoginBlazor,CodigoEstudiante/101_ProyectoLoginBlazor,CodigoEstudiante,,https://github.com/CodigoEstudiante/101_ProyectoLoginBlazor,CSS,,4,4,6,0,2023-05-01T16:52:34Z,2024-10-16T15:33:58Z
637461135,102_SistemaHotelBlazorNet7,CodigoEstudiante/102_SistemaHotelBlazorNet7,CodigoEstudiante,,https://github.com/CodigoEstudiante/102_SistemaHotelBlazorNet7,C#,,11,11,10,0,2023-05-07T16:16:09Z,2025-08-02T21:34:23Z
646217647,103_SistemaEcommerceBlazorNet7,CodigoEstudiante/103_SistemaEcommerceBlazorNet7,CodigoEstudiante,,https://github.com/CodigoEstudiante/103_SistemaEcommerceBlazorNet7,C#,,5,5,4,0,2023-05-27T17:01:44Z,2025-07-01T17:42:40Z
649179542,104_CRUD_ASPNETWEBFORMS_NCAPAS,CodigoEstudiante/104_CRUD_ASPNETWEBFORMS_NCAPAS,CodigoEstudiante,,https://github.com/CodigoEstudiante/104_CRUD_ASPNETWEBFORMS_NCAPAS,JavaScript,,2,2,3,0,2023-06-04T03:24:23Z,2025-05-24T20:06:04Z
650221330,105_LoginRegistroConfirmarRestablecer_ASPNETMVC,CodigoEstudiante/105_LoginRegistroConfirmarRestablecer_ASPNETMVC,CodigoEstudiante,,https://github.com/CodigoEstudiante/105_LoginRegistroConfirmarRestablecer_ASPNETMVC,JavaScript,,4,4,2,0,2023-06-06T15:48:28Z,2025-12-22T03:03:35Z
654193030,106_Recursos_Sistema_Ecommerce,CodigoEstudiante/106_Recursos_Sistema_Ecommerce,CodigoEstudiante,,https://github.com/CodigoEstudiante/106_Recursos_Sistema_Ecommerce,HTML,,6,6,3,0,2023-06-15T15:22:50Z,2025-07-07T00:21:17Z
672696035,107_EFCORE_SQLite_NET_MAUI,CodigoEstudiante/107_EFCORE_SQLite_NET_MAUI,CodigoEstudiante,,https://github.com/CodigoEstudiante/107_EFCORE_SQLite_NET_MAUI,LLVM,,6,6,1,0,2023-07-31T00:17:51Z,2024-12-06T20:25:15Z
675484502,108_AppEcommerce_NetMaui,CodigoEstudiante/108_AppEcommerce_NetMaui,CodigoEstudiante,,https://github.com/CodigoEstudiante/108_AppEcommerce_NetMaui,LLVM,,4,4,1,0,2023-08-07T03:17:32Z,2024-01-07T19:54:06Z
678649899,109_Camara_NetMaui,CodigoEstudiante/109_Camara_NetMaui,CodigoEstudiante,,https://github.com/CodigoEstudiante/109_Camara_NetMaui,LLVM,,2,2,0,0,2023-08-15T03:22:56Z,2024-01-07T19:54:09Z
681456587,110_AppVentas_NetMaui,CodigoEstudiante/110_AppVentas_NetMaui,CodigoEstudiante,,https://github.com/CodigoEstudiante/110_AppVentas_NetMaui,LLVM,,11,11,4,0,2023-08-22T04:02:51Z,2024-09-03T21:00:23Z
683543842,112_ConsumirAPI_NetMaui,CodigoEstudiante/112_ConsumirAPI_NetMaui,CodigoEstudiante,,https://github.com/CodigoEstudiante/112_ConsumirAPI_NetMaui,LLVM,,5,5,1,0,2023-08-26T22:58:17Z,2024-08-19T20:45:41Z
683841510,113_FirebaseStorage_NetMaui,CodigoEstudiante/113_FirebaseStorage_NetMaui,CodigoEstudiante,,https://github.com/CodigoEstudiante/113_FirebaseStorage_NetMaui,LLVM,,2,2,0,0,2023-08-27T21:38:41Z,2024-01-07T19:54:22Z
687105595,114_CRUD_NetMaui,CodigoEstudiante/114_CRUD_NetMaui,CodigoEstudiante,,https://github.com/CodigoEstudiante/114_CRUD_NetMaui,LLVM,,8,8,3,0,2023-09-04T16:13:20Z,2024-12-09T16:18:29Z
763187719,115_SistemaBiblioteca_Net8_ADO.NET_NCapas,CodigoEstudiante/115_SistemaBiblioteca_Net8_ADO.NET_NCapas,CodigoEstudiante,,https://github.com/CodigoEstudiante/115_SistemaBiblioteca_Net8_ADO.NET_NCapas,JavaScript,,5,5,4,0,2024-02-25T19:26:14Z,2025-10-21T04:41:02Z
769739740,116_SistemaClinica_Net8_ADO.NET_NCapas,CodigoEstudiante/116_SistemaClinica_Net8_ADO.NET_NCapas,CodigoEstudiante,,https://github.com/CodigoEstudiante/116_SistemaClinica_Net8_ADO.NET_NCapas,JavaScript,,14,14,6,1,2024-03-09T23:10:57Z,2025-11-15T15:36:04Z
776955378,117_SistemaBoletoBus_Net8_ADO.NET_NCapas,CodigoEstudiante/117_SistemaBoletoBus_Net8_ADO.NET_NCapas,CodigoEstudiante,,https://github.com/CodigoEstudiante/117_SistemaBoletoBus_Net8_ADO.NET_NCapas,JavaScript,,4,4,1,0,2024-03-24T22:21:16Z,2025-10-21T04:40:07Z
